customer_id,age,gender,location,tenure_months,contract_type,monthly_charges,total_charges,data_usage_gb,call_minutes,support_tickets,internet_service,streaming_tv,streaming_movies,payment_method,churn
CUST_046997,41,Female,Urban,43,Month-to-month,58.92,2038.55,63.0,184.0,2,DSL,Yes,No,Electronic check,0
CUST_055786,34,Female,Urban,31,Month-to-month,29.75,992.27,9.8,16.0,1,DSL,No,Yes,Credit card,1
CUST_047417,30,Male,Urban,21,Two year,33.22,634.48,37.9,158.0,1,DSL,No,No,Electronic check,0
CUST_093123,34,Female,Suburban,24,One year,98.62,2295.02,3.5,392.0,0,Fiber optic,No,No,Bank transfer,1
CUST_005511,48,Male,Suburban,10,Month-to-month,43.35,501.49,0.4,498.0,1,DSL,Yes,No,Credit card,0
CUST_021100,31,Male,Urban,9,Month-to-month,37.57,293.97,6.1,438.0,0,DSL,No,No,Bank transfer,1
CUST_049947,48,Male,Urban,4,Month-to-month,66.69,239.69,22.0,6.0,0,DSL,Yes,No,Electronic check,1
CUST_081399,44,Female,Suburban,34,Two year,97.65,3055.26,19.7,268.0,0,DSL,No,Yes,Credit card,1
CUST_093933,38,Female,Urban,13,Month-to-month,127.65,1529.37,40.2,70.0,2,Fiber optic,No,No,Electronic check,1
CUST_027136,47,Male,Urban,23,Month-to-month,78.57,2064.56,28.2,17.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_008367,44,Male,Urban,39,Month-to-month,49.74,1746.89,25.3,228.0,0,DSL,No,No,Mailed check,1
CUST_070604,57,Male,Urban,18,Month-to-month,97.91,1475.07,114.0,61.0,0,DSL,No,Yes,Mailed check,1
CUST_067153,41,Female,Suburban,11,One year,65.37,858.68,81.5,600.0,0,Fiber optic,Yes,No,Mailed check,1
CUST_072199,52,Male,Urban,1,Month-to-month,54.21,54.34,11.3,79.0,2,DSL,No,Yes,Electronic check,1
CUST_053150,34,Male,Suburban,6,Month-to-month,42.8,275.66,11.0,95.0,0,Fiber optic,No,Yes,Electronic check,1
CUST_045717,35,Male,Urban,49,Month-to-month,45.4,2051.8,15.9,53.0,0,No,No,Yes,Electronic check,1
CUST_091468,32,Female,Urban,31,One year,48.51,1694.46,22.0,178.0,1,Fiber optic,Yes,Yes,Credit card,1
CUST_069630,34,Male,Urban,12,Two year,32.09,427.69,26.3,301.0,3,No,Yes,Yes,Electronic check,1
CUST_096437,64,Male,Urban,1,One year,57.39,59.47,77.9,24.0,2,Fiber optic,No,No,Credit card,1
CUST_071579,58,Female,Urban,12,One year,81.82,927.65,57.4,455.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_056161,37,Female,Urban,36,One year,88.18,3734.85,125.6,84.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_060953,53,Male,Urban,48,Month-to-month,100.71,5391.78,20.0,357.0,1,Fiber optic,Yes,Yes,Credit card,1
CUST_056217,49,Female,Urban,8,One year,100.47,764.05,27.8,216.0,0,No,No,Yes,Electronic check,1
CUST_047792,49,Male,Urban,31,Month-to-month,61.66,1814.48,8.4,647.0,4,DSL,No,No,Electronic check,0
CUST_052438,39,Female,Suburban,21,Month-to-month,34.59,853.92,28.3,443.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_066835,53,Male,Urban,25,Month-to-month,51.31,1177.96,50.5,682.0,3,DSL,Yes,No,Electronic check,1
CUST_016540,38,Male,Suburban,65,One year,76.15,4478.93,69.4,1394.0,2,Fiber optic,No,Yes,Credit card,1
CUST_095962,46,Male,Suburban,2,Month-to-month,78.54,162.79,19.6,21.0,3,DSL,No,Yes,Bank transfer,0
CUST_033720,18,Female,Suburban,3,Month-to-month,74.56,195.57,102.5,102.0,1,No,Yes,Yes,Credit card,1
CUST_031388,42,Female,Rural,31,One year,38.03,1039.62,35.0,684.0,1,DSL,No,No,Credit card,1
CUST_018461,36,Male,Rural,11,One year,47.86,559.6,2.3,124.0,1,DSL,No,No,Electronic check,1
CUST_002633,43,Male,Suburban,10,Month-to-month,82.35,735.88,30.0,103.0,2,Fiber optic,No,Yes,Electronic check,0
CUST_090705,51,Female,Urban,6,One year,93.86,494.82,75.9,222.0,4,Fiber optic,No,No,Bank transfer,1
CUST_089640,41,Female,Suburban,10,Two year,50.37,515.18,44.5,118.0,0,Fiber optic,Yes,Yes,Credit card,1
CUST_016549,52,Male,Suburban,20,One year,83.64,1478.49,28.3,151.0,1,Fiber optic,No,No,Bank transfer,1
CUST_060522,46,Female,Rural,39,One year,89.1,3403.52,25.5,565.0,2,Fiber optic,No,No,Credit card,1
CUST_064557,40,Male,Urban,40,Month-to-month,43.01,1476.69,20.1,1962.0,4,DSL,No,No,Mailed check,1
CUST_099049,67,Female,Urban,4,Two year,52.57,170.17,189.4,157.0,1,No,No,Yes,Bank transfer,1
CUST_032338,53,Female,Urban,7,Month-to-month,27.93,197.92,31.8,214.0,2,No,Yes,No,Mailed check,1
CUST_009997,31,Male,Urban,46,One year,90.42,3552.79,22.9,391.0,0,Fiber optic,Yes,No,Credit card,0
CUST_073179,43,Female,Urban,2,Two year,116.18,191.08,171.9,314.0,0,No,No,No,Bank transfer,1
CUST_004488,50,Female,Suburban,47,Month-to-month,93.02,4107.51,172.3,267.0,3,DSL,No,No,Electronic check,1
CUST_085685,18,Female,Urban,30,Month-to-month,68.5,1712.66,67.7,218.0,0,DSL,Yes,Yes,Credit card,1
CUST_068295,46,Male,Urban,9,Month-to-month,75.37,568.14,19.1,154.0,3,Fiber optic,Yes,No,Credit card,1
CUST_020689,51,Male,Urban,29,Month-to-month,62.18,1551.61,42.7,26.0,0,Fiber optic,No,Yes,Electronic check,1
CUST_051964,36,Male,Urban,39,Two year,62.38,2548.32,76.4,203.0,0,DSL,Yes,No,Bank transfer,0
CUST_010745,39,Female,Rural,16,One year,47.04,642.65,22.1,76.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_064654,18,Female,Urban,6,Two year,64.14,373.31,33.5,160.0,1,DSL,No,No,Mailed check,1
CUST_007061,47,Male,Urban,4,Month-to-month,37.37,175.71,5.6,133.0,1,DSL,No,No,Electronic check,1
CUST_075092,37,Male,Suburban,33,Month-to-month,76.15,2727.09,4.8,234.0,0,No,No,No,Mailed check,0
CUST_057195,36,Female,Urban,3,One year,74.22,224.03,11.1,76.0,0,Fiber optic,No,No,Credit card,1
CUST_047527,34,Female,Urban,50,One year,58.58,3248.56,71.8,417.0,3,DSL,No,No,Credit card,1
CUST_061931,45,Female,Rural,42,Two year,38.11,1594.65,17.4,65.0,2,Fiber optic,Yes,No,Mailed check,1
CUST_040169,47,Male,Urban,11,Month-to-month,43.99,494.49,126.2,78.0,0,DSL,Yes,Yes,Credit card,1
CUST_017334,25,Female,Urban,18,Two year,21.02,398.53,4.4,232.0,1,DSL,No,No,Mailed check,1
CUST_006806,29,Male,Rural,6,Month-to-month,76.85,436.03,82.9,389.0,2,Fiber optic,Yes,No,Credit card,0
CUST_003933,49,Female,Suburban,28,Two year,63.49,1678.02,79.8,287.0,0,No,Yes,No,Electronic check,0
CUST_088714,41,Female,Suburban,32,One year,95.97,2986.81,39.4,519.0,1,No,Yes,Yes,Mailed check,1
CUST_072464,27,Female,Suburban,28,Month-to-month,47.36,1367.37,38.2,630.0,2,DSL,No,No,Electronic check,1
CUST_045445,49,Female,Urban,39,Month-to-month,88.26,2961.06,15.3,12.0,4,No,Yes,Yes,Credit card,1
CUST_038047,29,Female,Rural,10,Two year,43.73,468.36,69.0,546.0,3,DSL,No,No,Bank transfer,1
CUST_055375,27,Male,Urban,23,Month-to-month,46.72,954.35,13.5,36.0,0,No,No,Yes,Electronic check,1
CUST_001609,36,Male,Urban,27,One year,62.65,2018.96,9.0,318.0,1,No,No,No,Bank transfer,1
CUST_044838,49,Female,Urban,4,Month-to-month,104.42,497.9,97.8,5.0,0,Fiber optic,No,No,Electronic check,1
CUST_063418,54,Male,Urban,35,Month-to-month,58.47,2167.87,131.7,242.0,3,DSL,No,No,Electronic check,1
CUST_021201,27,Female,Rural,3,Month-to-month,20.0,56.11,51.2,576.0,1,Fiber optic,No,No,Electronic check,1
CUST_092519,26,Male,Suburban,16,Month-to-month,110.28,1791.4,45.1,188.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_086396,33,Male,Urban,7,Month-to-month,28.6,180.81,37.3,45.0,4,DSL,Yes,No,Bank transfer,1
CUST_026359,49,Male,Urban,9,Month-to-month,62.12,585.17,119.6,32.0,0,DSL,No,No,Electronic check,1
CUST_013003,28,Female,Urban,4,Month-to-month,32.45,115.39,0.4,1987.0,2,Fiber optic,No,No,Credit card,1
CUST_093317,58,Male,Rural,16,Two year,45.28,725.39,79.1,110.0,2,DSL,Yes,Yes,Electronic check,1
CUST_079510,23,Female,Urban,8,Month-to-month,103.37,832.6,10.3,257.0,2,DSL,Yes,Yes,Mailed check,1
CUST_018859,36,Female,Urban,26,Month-to-month,98.57,2338.08,21.8,190.0,0,DSL,No,No,Electronic check,1
CUST_049450,18,Male,Suburban,1,Two year,108.51,129.03,30.4,405.0,4,DSL,No,No,Electronic check,1
CUST_030616,39,Female,Suburban,5,Two year,54.06,316.16,11.8,425.0,0,Fiber optic,Yes,No,Credit card,1
CUST_065776,18,Male,Suburban,3,One year,83.48,231.36,0.2,45.0,1,Fiber optic,Yes,Yes,Credit card,1
CUST_087679,18,Female,Urban,35,Two year,45.71,1598.82,40.7,20.0,4,DSL,No,No,Mailed check,0
CUST_014621,66,Male,Urban,8,Month-to-month,81.84,660.06,17.4,159.0,2,Fiber optic,No,No,Electronic check,1
CUST_059784,38,Female,Urban,72,One year,75.75,5958.12,62.2,121.0,1,DSL,Yes,No,Electronic check,1
CUST_011973,30,Male,Suburban,6,Month-to-month,115.89,694.65,79.1,991.0,0,DSL,Yes,No,Mailed check,1
CUST_054457,33,Male,Suburban,35,Month-to-month,111.51,3497.5,49.0,147.0,1,Fiber optic,No,Yes,Electronic check,1
CUST_025719,55,Male,Urban,67,One year,67.03,5331.91,0.7,491.0,1,No,No,Yes,Bank transfer,1
CUST_018699,27,Male,Suburban,7,One year,93.23,715.03,52.6,69.0,1,DSL,Yes,No,Credit card,1
CUST_035172,18,Female,Urban,6,Month-to-month,29.19,203.62,31.8,578.0,1,DSL,No,No,Electronic check,1
CUST_099758,18,Female,Rural,13,One year,22.19,233.73,40.7,734.0,0,Fiber optic,No,No,Bank transfer,1
CUST_062083,34,Male,Suburban,1,Month-to-month,65.26,53.06,35.9,1033.0,2,DSL,No,Yes,Electronic check,1
CUST_070890,59,Male,Urban,55,Month-to-month,27.23,1599.49,45.2,697.0,0,Fiber optic,No,Yes,Bank transfer,1
CUST_042773,40,Male,Urban,19,Month-to-month,80.29,1321.24,47.1,191.0,2,Fiber optic,No,No,Mailed check,0
CUST_076973,53,Male,Urban,10,Month-to-month,59.39,609.22,55.2,1083.0,0,Fiber optic,No,No,Mailed check,1
CUST_052926,37,Male,Urban,27,Month-to-month,57.1,1726.15,42.8,18.0,0,No,No,No,Electronic check,1
CUST_034688,20,Male,Rural,19,One year,44.32,958.48,0.4,458.0,0,DSL,No,No,Electronic check,1
CUST_080538,41,Male,Urban,5,Month-to-month,90.48,523.34,44.2,8.0,0,DSL,No,No,Mailed check,1
CUST_032843,31,Male,Suburban,3,Month-to-month,70.1,228.81,54.0,617.0,4,No,Yes,No,Electronic check,1
CUST_018612,41,Male,Urban,46,Month-to-month,58.01,2835.89,0.6,1633.0,2,DSL,No,No,Electronic check,1
CUST_094006,49,Female,Urban,17,Month-to-month,56.21,1054.76,22.9,442.0,1,DSL,Yes,Yes,Electronic check,1
CUST_088047,24,Female,Urban,6,One year,20.0,119.95,284.4,367.0,0,No,Yes,No,Electronic check,1
CUST_098081,55,Male,Urban,36,Month-to-month,90.79,2994.1,35.3,840.0,0,DSL,No,No,Electronic check,0
CUST_081474,37,Female,Urban,17,Month-to-month,119.06,1763.54,20.0,18.0,1,DSL,No,No,Bank transfer,1
CUST_085822,36,Female,Urban,26,One year,20.0,605.62,24.6,73.0,3,Fiber optic,No,No,Electronic check,1
CUST_018199,22,Female,Urban,3,One year,97.48,286.69,32.6,79.0,1,DSL,Yes,No,Mailed check,1
CUST_045059,33,Female,Urban,30,Month-to-month,71.82,2228.09,67.3,715.0,3,DSL,No,Yes,Electronic check,1
CUST_099424,50,Female,Suburban,8,Month-to-month,88.71,618.6,39.5,78.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_006195,38,Female,Urban,10,Month-to-month,48.41,472.46,72.9,10.0,1,DSL,No,No,Electronic check,0
CUST_098297,36,Female,Urban,12,Month-to-month,76.3,865.75,1.3,205.0,1,Fiber optic,No,Yes,Electronic check,1
CUST_080151,41,Male,Urban,19,Month-to-month,121.37,2318.61,12.2,229.0,1,Fiber optic,Yes,No,Electronic check,0
CUST_018349,30,Male,Urban,7,One year,73.61,431.35,66.4,22.0,3,DSL,Yes,No,Mailed check,0
CUST_079612,28,Male,Suburban,5,Two year,61.62,251.56,131.1,58.0,3,Fiber optic,No,No,Bank transfer,0
CUST_065161,62,Male,Rural,20,Two year,89.84,1795.65,10.3,70.0,2,DSL,Yes,Yes,Mailed check,1
CUST_041746,23,Female,Urban,18,Month-to-month,75.11,1086.31,8.9,383.0,0,DSL,Yes,Yes,Mailed check,1
CUST_002412,26,Male,Rural,25,Month-to-month,83.29,1741.55,24.6,490.0,2,No,No,No,Mailed check,1
CUST_007643,40,Female,Suburban,69,Month-to-month,77.85,4495.4,64.2,203.0,2,No,Yes,No,Mailed check,1
CUST_043660,53,Male,Suburban,6,Month-to-month,99.71,608.18,48.9,219.0,1,DSL,No,No,Electronic check,0
CUST_081726,45,Female,Urban,10,Month-to-month,51.4,527.35,178.4,460.0,1,No,No,No,Credit card,1
CUST_019831,43,Male,Urban,57,Month-to-month,20.0,1195.65,47.1,105.0,2,DSL,No,No,Electronic check,1
CUST_029349,26,Male,Suburban,12,Month-to-month,66.82,686.08,77.5,109.0,2,Fiber optic,Yes,Yes,Mailed check,1
CUST_097102,57,Male,Urban,72,Month-to-month,91.4,6039.29,106.7,324.0,0,Fiber optic,No,No,Electronic check,1
CUST_014119,29,Male,Urban,17,Month-to-month,43.02,778.54,13.9,67.0,1,No,No,Yes,Mailed check,1
CUST_095931,42,Male,Suburban,38,One year,63.6,2042.25,6.1,59.0,2,No,Yes,Yes,Bank transfer,1
CUST_079474,47,Female,Urban,6,Month-to-month,63.08,356.65,3.7,563.0,2,Fiber optic,No,No,Electronic check,1
CUST_091054,40,Male,Suburban,13,Month-to-month,89.05,1085.71,9.5,622.0,0,Fiber optic,No,No,Mailed check,1
CUST_095454,46,Male,Urban,21,One year,76.19,1514.71,15.8,299.0,5,Fiber optic,Yes,No,Mailed check,1
CUST_013724,31,Female,Urban,1,Month-to-month,71.73,79.3,2.6,58.0,2,DSL,No,No,Credit card,1
CUST_009802,67,Female,Suburban,11,Two year,146.22,1639.42,8.7,134.0,2,No,No,Yes,Electronic check,1
CUST_057581,59,Female,Urban,30,Month-to-month,52.75,1429.5,93.5,1.0,3,DSL,No,Yes,Electronic check,0
CUST_094954,35,Male,Urban,72,Two year,35.41,2589.24,49.8,55.0,1,Fiber optic,Yes,No,Electronic check,0
CUST_001587,35,Female,Rural,40,One year,53.08,2086.3,13.0,967.0,1,No,No,Yes,Electronic check,1
CUST_018835,39,Female,Suburban,15,One year,73.87,1011.09,72.0,561.0,1,Fiber optic,No,Yes,Electronic check,1
CUST_000150,43,Female,Suburban,6,One year,30.2,154.91,13.8,120.0,4,No,No,No,Bank transfer,1
CUST_018301,29,Male,Urban,55,Month-to-month,76.95,4723.38,2.9,149.0,2,DSL,Yes,No,Mailed check,1
CUST_010502,49,Male,Urban,36,Two year,118.52,4430.76,13.9,597.0,2,DSL,Yes,No,Credit card,1
CUST_049690,45,Male,Urban,19,One year,38.98,820.69,52.2,138.0,1,Fiber optic,Yes,Yes,Electronic check,1
CUST_074738,34,Male,Urban,12,Two year,77.59,996.57,91.4,778.0,2,No,No,No,Electronic check,1
CUST_096253,45,Female,Urban,71,Month-to-month,109.28,8779.86,30.5,143.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_037033,21,Female,Rural,58,One year,59.25,3588.12,107.1,231.0,1,No,No,No,Bank transfer,1
CUST_019462,45,Male,Urban,14,Month-to-month,63.42,910.47,96.5,915.0,0,No,Yes,No,Bank transfer,1
CUST_084653,37,Male,Urban,7,Month-to-month,134.73,1066.07,8.2,348.0,3,DSL,No,Yes,Electronic check,1
CUST_000001,38,Female,Urban,12,One year,71.7,762.5,91.9,44.0,3,Fiber optic,No,Yes,Electronic check,1
CUST_021747,26,Male,Rural,62,Two year,88.74,4795.16,7.7,24.0,1,Fiber optic,No,No,Electronic check,1
CUST_038339,51,Male,Suburban,72,Month-to-month,57.59,4127.35,29.8,145.0,1,Fiber optic,No,No,Credit card,1
CUST_018723,18,Female,Urban,3,Month-to-month,56.45,140.39,10.2,16.0,5,Fiber optic,Yes,No,Mailed check,0
CUST_015616,35,Female,Urban,8,Month-to-month,59.02,504.37,1.3,154.0,3,Fiber optic,No,No,Electronic check,1
CUST_013043,28,Male,Suburban,31,Month-to-month,89.13,3143.73,40.8,735.0,1,DSL,No,No,Bank transfer,1
CUST_073060,63,Male,Suburban,6,Month-to-month,68.4,377.47,44.4,200.0,1,Fiber optic,No,Yes,Mailed check,1
CUST_030321,58,Female,Rural,1,Two year,23.53,21.54,45.6,115.0,2,DSL,Yes,Yes,Credit card,1
CUST_024261,53,Female,Urban,72,Two year,106.5,7510.5,76.6,338.0,0,Fiber optic,No,No,Credit card,1
CUST_012243,51,Male,Rural,23,One year,85.49,1612.96,36.5,296.0,0,No,Yes,Yes,Bank transfer,1
CUST_001407,58,Male,Rural,19,One year,89.32,1516.12,13.7,393.0,1,DSL,Yes,No,Mailed check,1
CUST_062506,53,Female,Urban,2,Month-to-month,45.2,105.56,19.0,753.0,1,DSL,No,Yes,Credit card,1
CUST_079494,51,Male,Urban,46,Month-to-month,63.75,2692.23,24.5,924.0,0,DSL,Yes,No,Electronic check,1
CUST_079431,24,Female,Suburban,12,Month-to-month,73.91,892.27,20.7,876.0,1,No,No,Yes,Electronic check,0
CUST_033798,21,Male,Suburban,72,One year,60.84,3750.59,83.3,116.0,3,DSL,No,Yes,Bank transfer,1
CUST_055075,18,Male,Suburban,20,One year,74.97,1297.45,38.6,150.0,1,No,No,No,Bank transfer,1
CUST_019156,19,Female,Urban,43,Two year,104.79,5259.03,4.6,189.0,0,DSL,No,No,Electronic check,1
CUST_093920,40,Male,Suburban,4,One year,64.07,227.08,107.7,281.0,1,DSL,Yes,No,Electronic check,1
CUST_018789,29,Female,Urban,26,One year,32.92,1016.97,111.0,607.0,0,Fiber optic,No,No,Mailed check,1
CUST_047869,61,Male,Urban,5,Two year,87.69,447.91,26.4,1664.0,3,Fiber optic,No,Yes,Electronic check,1
CUST_042612,26,Female,Urban,22,Month-to-month,44.15,1000.54,6.2,255.0,1,Fiber optic,No,No,Electronic check,1
CUST_034371,49,Male,Rural,15,Month-to-month,77.6,1173.76,15.6,367.0,1,No,Yes,No,Electronic check,1
CUST_023873,52,Female,Suburban,1,One year,60.28,55.63,83.4,249.0,0,DSL,Yes,No,Electronic check,1
CUST_076892,26,Male,Urban,41,One year,104.55,4282.97,74.4,263.0,1,No,No,Yes,Bank transfer,1
CUST_081634,45,Female,Suburban,1,Month-to-month,61.51,66.74,68.6,100.0,3,DSL,Yes,No,Bank transfer,1
CUST_033175,53,Male,Urban,2,Two year,59.17,114.96,106.9,221.0,0,DSL,No,Yes,Mailed check,1
CUST_060791,37,Male,Suburban,19,One year,92.79,1926.53,60.5,94.0,2,DSL,Yes,Yes,Bank transfer,1
CUST_019491,62,Female,Suburban,6,Month-to-month,51.56,352.87,66.5,122.0,2,Fiber optic,No,No,Credit card,1
CUST_085876,28,Male,Suburban,14,Month-to-month,58.58,799.79,21.7,33.0,1,Fiber optic,No,Yes,Mailed check,1
CUST_013982,44,Female,Rural,13,Two year,43.96,602.52,13.6,481.0,2,DSL,No,No,Electronic check,1
CUST_029983,37,Male,Rural,21,Month-to-month,108.76,2636.1,27.8,194.0,2,Fiber optic,Yes,No,Credit card,1
CUST_043911,54,Female,Urban,3,One year,41.18,132.49,51.5,51.0,0,DSL,Yes,No,Electronic check,1
CUST_070975,69,Male,Urban,1,Month-to-month,60.44,65.24,26.5,79.0,1,DSL,Yes,No,Bank transfer,1
CUST_093506,31,Female,Rural,1,One year,56.88,47.52,28.2,111.0,0,Fiber optic,No,No,Electronic check,1
CUST_042740,34,Male,Urban,72,Month-to-month,36.36,2185.23,18.3,388.0,4,DSL,Yes,Yes,Electronic check,1
CUST_056763,26,Male,Rural,8,Month-to-month,47.92,437.15,7.6,486.0,1,DSL,Yes,No,Bank transfer,1
CUST_042948,42,Female,Suburban,62,Month-to-month,26.49,1468.32,44.6,5.0,2,Fiber optic,No,No,Mailed check,1
CUST_050328,29,Female,Suburban,7,Month-to-month,105.34,618.02,2.7,16.0,2,Fiber optic,Yes,No,Bank transfer,0
CUST_089078,57,Male,Urban,38,Month-to-month,68.48,2434.85,262.1,684.0,2,No,Yes,Yes,Electronic check,1
CUST_090240,48,Male,Urban,14,One year,105.71,1472.57,39.7,516.0,1,No,No,No,Bank transfer,1
CUST_005122,36,Female,Urban,1,Month-to-month,49.86,42.39,18.9,506.0,1,No,No,No,Credit card,1
CUST_069326,41,Male,Suburban,3,Month-to-month,53.06,162.65,156.3,440.0,2,No,Yes,No,Bank transfer,1
CUST_029063,42,Male,Urban,8,Two year,55.6,438.94,45.2,177.0,0,DSL,No,No,Credit card,1
CUST_022263,41,Female,Suburban,3,Month-to-month,44.3,150.2,14.6,354.0,0,No,No,No,Credit card,1
CUST_033678,58,Female,Urban,72,Month-to-month,93.21,7155.35,20.3,16.0,1,DSL,No,Yes,Mailed check,1
CUST_018783,35,Female,Suburban,18,One year,49.43,1027.52,56.4,155.0,0,DSL,No,No,Credit card,1
CUST_056279,52,Male,Urban,6,Month-to-month,76.89,508.55,18.4,457.0,0,Fiber optic,No,Yes,Credit card,1
CUST_067714,31,Male,Suburban,5,Month-to-month,131.41,549.11,31.6,1421.0,0,DSL,No,No,Credit card,1
CUST_015170,38,Male,Urban,2,Two year,71.08,125.56,66.8,324.0,0,No,Yes,Yes,Electronic check,1
CUST_014540,43,Female,Urban,23,Month-to-month,69.06,1298.12,2.3,144.0,1,DSL,No,No,Bank transfer,1
CUST_079535,45,Male,Suburban,30,Two year,39.37,1038.1,20.4,312.0,2,Fiber optic,No,No,Electronic check,1
CUST_043788,42,Male,Urban,20,One year,72.62,1583.76,23.6,308.0,4,No,No,Yes,Electronic check,0
CUST_073718,36,Female,Urban,43,Month-to-month,81.13,3505.7,8.4,120.0,3,No,Yes,No,Electronic check,1
CUST_038251,54,Female,Suburban,9,Month-to-month,57.93,536.5,124.4,670.0,4,No,No,No,Bank transfer,1
CUST_071816,54,Male,Urban,12,Two year,65.39,861.11,102.3,243.0,3,Fiber optic,Yes,No,Credit card,1
CUST_015978,19,Male,Urban,2,One year,60.64,128.66,0.4,210.0,0,Fiber optic,No,No,Mailed check,0
CUST_007114,52,Male,Suburban,13,Month-to-month,80.97,1057.8,0.7,72.0,3,No,No,No,Electronic check,1
CUST_006148,22,Female,Suburban,30,One year,20.0,714.36,105.2,227.0,1,Fiber optic,No,No,Bank transfer,0
CUST_000116,39,Female,Urban,33,Month-to-month,81.11,2435.43,38.0,360.0,1,No,Yes,No,Mailed check,1
CUST_015841,29,Female,Urban,45,Month-to-month,58.83,2911.04,21.8,348.0,3,DSL,No,Yes,Electronic check,1
CUST_037646,18,Male,Urban,14,Month-to-month,53.01,597.44,36.1,1022.0,1,DSL,No,Yes,Electronic check,1
CUST_066841,39,Female,Urban,12,Month-to-month,45.14,494.87,11.9,514.0,2,DSL,No,Yes,Credit card,1
CUST_093874,27,Female,Urban,11,Month-to-month,32.32,312.55,2.1,601.0,2,DSL,Yes,No,Electronic check,0
CUST_017526,39,Male,Urban,6,Two year,56.33,275.47,29.1,152.0,1,Fiber optic,No,Yes,Bank transfer,1
CUST_042361,39,Male,Urban,13,One year,82.0,903.14,113.7,164.0,3,DSL,No,No,Mailed check,1
CUST_047313,40,Female,Urban,1,Two year,83.0,93.21,96.3,12.0,1,Fiber optic,Yes,No,Bank transfer,1
CUST_065892,28,Male,Suburban,1,Month-to-month,59.1,60.47,4.1,8.0,0,Fiber optic,No,Yes,Credit card,1
CUST_032691,43,Male,Urban,21,Two year,70.34,1762.31,25.9,229.0,1,Fiber optic,No,No,Bank transfer,1
CUST_074188,42,Male,Suburban,18,One year,75.91,1555.98,5.4,221.0,1,DSL,Yes,Yes,Bank transfer,1
CUST_094473,32,Female,Urban,27,Month-to-month,65.15,1463.99,17.8,123.0,3,DSL,Yes,No,Mailed check,1
CUST_007825,53,Female,Urban,68,Month-to-month,58.91,4306.34,61.7,13.0,2,Fiber optic,Yes,No,Bank transfer,1
CUST_071524,37,Female,Urban,72,Month-to-month,40.47,2345.25,82.8,359.0,4,No,No,No,Electronic check,1
CUST_078766,45,Male,Rural,32,Month-to-month,46.72,1281.33,58.0,174.0,1,No,Yes,No,Bank transfer,1
CUST_060738,44,Female,Urban,6,One year,45.68,295.96,102.5,213.0,1,No,No,No,Electronic check,0
CUST_010895,43,Male,Suburban,9,Month-to-month,44.56,407.31,17.4,29.0,0,DSL,No,No,Credit card,1
CUST_085839,37,Male,Urban,12,Month-to-month,49.31,492.72,82.0,245.0,1,DSL,Yes,Yes,Electronic check,1
CUST_090106,39,Female,Suburban,40,Month-to-month,93.85,3332.15,104.4,5.0,3,DSL,Yes,No,Bank transfer,1
CUST_050661,33,Female,Urban,10,One year,69.86,734.39,147.1,213.0,2,No,No,No,Electronic check,0
CUST_040454,22,Male,Suburban,16,Two year,77.11,1321.27,9.0,3.0,3,No,No,Yes,Bank transfer,1
CUST_006453,32,Female,Suburban,66,One year,84.34,6552.38,23.5,277.0,1,No,No,Yes,Bank transfer,1
CUST_065104,28,Female,Rural,13,Month-to-month,39.26,552.89,7.3,144.0,3,DSL,No,No,Mailed check,1
CUST_090144,50,Female,Rural,3,Month-to-month,65.54,171.45,22.9,424.0,2,DSL,Yes,No,Electronic check,1
CUST_032410,59,Male,Suburban,27,Month-to-month,21.22,592.95,106.3,304.0,4,DSL,Yes,No,Electronic check,1
CUST_085019,29,Male,Suburban,18,One year,35.13,560.17,153.1,165.0,1,Fiber optic,No,Yes,Bank transfer,1
CUST_042322,59,Male,Urban,7,One year,36.85,298.74,44.1,73.0,0,Fiber optic,No,No,Mailed check,0
CUST_071045,36,Male,Urban,40,Month-to-month,46.22,2100.96,31.4,227.0,2,No,No,No,Credit card,1
CUST_014351,50,Male,Rural,11,One year,60.43,592.02,0.7,58.0,2,Fiber optic,No,No,Electronic check,1
CUST_013467,40,Male,Urban,5,Month-to-month,101.97,411.42,203.5,292.0,3,No,Yes,Yes,Electronic check,1
CUST_023587,39,Male,Suburban,13,Month-to-month,59.29,673.63,82.5,710.0,4,DSL,Yes,No,Credit card,1
